CSCO,2018-09-17 00:00:00,46.7908
CSCO,2018-09-14 00:00:00,47.0789
CSCO,2018-09-13 00:00:00,46.9200
CSCO,2018-09-12 00:00:00,46.5723
CSCO,2018-09-11 00:00:00,46.7114
CSCO,2018-09-10 00:00:00,46.7511
CSCO,2018-09-07 00:00:00,46.7312
CSCO,2018-09-06 00:00:00,46.9597
CSCO,2018-09-05 00:00:00,46.9498
CSCO,2018-09-04 00:00:00,47.4066
CSCO,2018-08-31 00:00:00,47.4464
CSCO,2018-08-30 00:00:00,46.8306
CSCO,2018-08-29 00:00:00,47.1583
CSCO,2018-08-28 00:00:00,46.6319
CSCO,2018-08-27 00:00:00,46.2744
CSCO,2018-08-24 00:00:00,46.0062
CSCO,2018-08-23 00:00:00,45.7082
CSCO,2018-08-22 00:00:00,45.6784
CSCO,2018-08-21 00:00:00,45.4699
CSCO,2018-08-20 00:00:00,45.9069
CSCO,2018-08-17 00:00:00,45.5592
CSCO,2018-08-16 00:00:00,44.8541
CSCO,2018-08-15 00:00:00,43.5629
CSCO,2018-08-14 00:00:00,43.7019
CSCO,2018-08-13 00:00:00,43.4536
CSCO,2018-08-10 00:00:00,43.4834
CSCO,2018-08-09 00:00:00,43.4834
CSCO,2018-08-08 00:00:00,43.5430
CSCO,2018-08-07 00:00:00,43.2848
CSCO,2018-08-06 00:00:00,43.0067
CSCO,2018-08-03 00:00:00,42.5398
CSCO,2018-08-02 00:00:00,42.2419
CSCO,2018-08-01 00:00:00,41.5764
CSCO,2018-07-31 00:00:00,42.0035
CSCO,2018-07-30 00:00:00,41.8843
CSCO,2018-07-27 00:00:00,42.2816
CSCO,2018-07-26 00:00:00,43.2351
CSCO,2018-07-25 00:00:00,42.8676
CRM,2018-12-14 00:00:00,137.0400
CRM,2018-12-13 00:00:00,141.1400
CRM,2018-12-12 00:00:00,140.0900
CRM,2018-12-11 00:00:00,136.7900
CRM,2018-12-10 00:00:00,137.2700
CRM,2018-12-07 00:00:00,135.9500
CRM,2018-12-06 00:00:00,142.0600
CRM,2018-12-04 00:00:00,139.2400
CRM,2018-12-03 00:00:00,144.1500
CRM,2018-11-30 00:00:00,142.7600
CRM,2018-11-29 00:00:00,139.7200
CRM,2018-11-28 00:00:00,140.6400
CRM,2018-11-27 00:00:00,127.5400
CRM,2018-11-26 00:00:00,126.4100
CRM,2018-11-23 00:00:00,122.0300
CRM,2018-11-21 00:00:00,123.5900
CRM,2018-11-20 00:00:00,120.6700
CRM,2018-11-19 00:00:00,121.0100
CRM,2018-11-16 00:00:00,132.5500
CRM,2018-11-15 00:00:00,132.4900
CRM,2018-11-14 00:00:00,129.3500
CRM,2018-11-13 00:00:00,132.1600
CRM,2018-11-12 00:00:00,130.5000
CRM,2018-11-09 00:00:00,136.9200
CRM,2018-11-08 00:00:00,141.8700
CRM,2018-11-07 00:00:00,141.7900
CRM,2018-11-06 00:00:00,133.9500
CRM,2018-11-05 00:00:00,135.4400
CRM,2018-11-02 00:00:00,136.7900
CRM,2018-11-01 00:00:00,139.5900
CRM,2018-10-31 00:00:00,137.2400
CRM,2018-10-30 00:00:00,132.1700
CRM,2018-10-29 00:00:00,130.9900
CRM,2018-10-26 00:00:00,135.5200
CRM,2018-10-25 00:00:00,140.8000
CRM,2018-10-24 00:00:00,133.2600
CRM,2018-10-23 00:00:00,140.6600
CRM,2018-10-22 00:00:00,142.9500
CRM,2018-10-19 00:00:00,140.4900
CRM,2018-10-18 00:00:00,142.8400
CRM,2018-10-17 00:00:00,147.0100
CRM,2018-10-16 00:00:00,147.4400
CRM,2018-10-15 00:00:00,141.9500
CRM,2018-10-12 00:00:00,146.7400
CRM,2018-10-11 00:00:00,139.2400
CRM,2018-10-10 00:00:00,137.8100
CRM,2018-10-09 00:00:00,148.5000
CRM,2018-10-08 00:00:00,148.6500
CRM,2018-10-05 00:00:00,155.0700
CRM,2018-10-04 00:00:00,154.9000
CRM,2018-10-03 00:00:00,159.1000
CRM,2018-10-02 00:00:00,157.2600
CRM,2018-10-01 00:00:00,159.8600
CRM,2018-09-28 00:00:00,159.0300
CRM,2018-09-27 00:00:00,160.4300
CRM,2018-09-26 00:00:00,158.3300
CRM,2018-09-25 00:00:00,158.8700
CRM,2018-09-24 00:00:00,158.7800
CRM,2018-09-21 00:00:00,155.5200
CRM,2018-09-20 00:00:00,155.5000
CRM,2018-09-19 00:00:00,152.9000
CRM,2018-09-18 00:00:00,156.0000
CRM,2018-09-17 00:00:00,154.9200
CRM,2018-09-14 00:00:00,157.4900
CRM,2018-09-13 00:00:00,158.1800
CRM,2018-09-12 00:00:00,155.3700
CRM,2018-09-11 00:00:00,152.8400
CRM,2018-09-10 00:00:00,151.3200
CRM,2018-09-07 00:00:00,150.4300
CRM,2018-09-06 00:00:00,148.8300
CRM,2018-09-05 00:00:00,148.6500
CRM,2018-09-04 00:00:00,153.2100
CRM,2018-08-31 00:00:00,152.6800
CRM,2018-08-30 00:00:00,152.1400
CRM,2018-08-29 00:00:00,154.8000
CRM,2018-08-28 00:00:00,152.9900
CRM,2018-08-27 00:00:00,151.6800
CRM,2018-08-24 00:00:00,152.3000
CRM,2018-08-23 00:00:00,147.8300
CRM,2018-08-22 00:00:00,146.4600
CRM,2018-08-21 00:00:00,145.5300
CRM,2018-08-20 00:00:00,145.7100
CRM,2018-08-17 00:00:00,145.0200
CRM,2018-08-16 00:00:00,145.7300
CRM,2018-08-15 00:00:00,145.0400
CRM,2018-08-14 00:00:00,146.5700
CRM,2018-08-13 00:00:00,144.4500
CRM,2018-08-10 00:00:00,145.5100
CRM,2018-08-09 00:00:00,145.8200
CRM,2018-08-08 00:00:00,145.1700
CRM,2018-08-07 00:00:00,144.4400
CRM,2018-08-06 00:00:00,142.7100
CRM,2018-08-03 00:00:00,141.0400
CRM,2018-08-02 00:00:00,141.1400
CRM,2018-08-01 00:00:00,137.6800
CRM,2018-07-31 00:00:00,137.1500
CRM,2018-07-30 00:00:00,138.0300
CRM,2018-07-27 00:00:00,143.9100
CRM,2018-07-26 00:00:00,147.5700
CRM,2018-07-25 00:00:00,148.8700
BBY,2018-12-14 00:00:00,55.3700
BBY,2018-12-13 00:00:00,55.9300
BBY,2018-12-12 00:00:00,58.9800
BBY,2018-12-11 00:00:00,58.0900
BBY,2018-12-10 00:00:00,58.6600
BBY,2018-12-07 00:00:00,60.1188
BBY,2018-12-06 00:00:00,61.8059
BBY,2018-12-04 00:00:00,61.7860
BBY,2018-12-03 00:00:00,66.4800
BBY,2018-11-30 00:00:00,64.0983
BBY,2018-11-29 00:00:00,63.5822
BBY,2018-11-28 00:00:00,65.0907
BBY,2018-11-27 00:00:00,64.1876
BBY,2018-11-26 00:00:00,63.8502
BBY,2018-11-23 00:00:00,62.0738
BBY,2018-11-21 00:00:00,61.6173
BBY,2018-11-20 00:00:00,63.0464
BBY,2018-11-19 00:00:00,61.7265
BBY,2018-11-16 00:00:00,65.9243
BBY,2018-11-15 00:00:00,67.2640
BBY,2018-11-14 00:00:00,66.0434
BBY,2018-11-13 00:00:00,66.5396
BBY,2018-11-12 00:00:00,66.6388
BBY,2018-11-09 00:00:00,67.2739
BBY,2018-11-08 00:00:00,72.6725
BBY,2018-11-07 00:00:00,72.2557
BBY,2018-11-06 00:00:00,71.1343
BBY,2018-11-05 00:00:00,70.5587
BBY,2018-11-02 00:00:00,71.3427
BBY,2018-11-01 00:00:00,72.5236
BBY,2018-10-31 00:00:00,69.6259
BBY,2018-10-30 00:00:00,69.9732
BBY,2018-10-29 00:00:00,67.4625
BBY,2018-10-26 00:00:00,67.9289
BBY,2018-10-25 00:00:00,68.6434
BBY,2018-10-24 00:00:00,68.4251
BBY,2018-10-23 00:00:00,71.1244
BBY,2018-10-22 00:00:00,71.6404
BBY,2018-10-19 00:00:00,70.2511
BBY,2018-10-18 00:00:00,72.0969
BBY,2018-10-17 00:00:00,73.2679
BBY,2018-10-16 00:00:00,74.2405
BBY,2018-10-15 00:00:00,72.4343
BBY,2018-10-12 00:00:00,71.8984
BBY,2018-10-11 00:00:00,70.2114
BBY,2018-10-10 00:00:00,70.2412
BBY,2018-10-09 00:00:00,70.7969
BBY,2018-10-08 00:00:00,70.8366
BBY,2018-10-05 00:00:00,71.9977
BBY,2018-10-04 00:00:00,72.5931
BBY,2018-10-03 00:00:00,74.4390
BBY,2018-10-02 00:00:00,74.6275
BBY,2018-10-01 00:00:00,78.4085
BBY,2018-09-28 00:00:00,78.7558
BBY,2018-09-27 00:00:00,77.6642
BBY,2018-09-26 00:00:00,79.0238
BBY,2018-09-25 00:00:00,77.2673
BBY,2018-09-24 00:00:00,78.8154
BBY,2018-09-21 00:00:00,80.0261
BBY,2018-09-20 00:00:00,78.9543
BBY,2018-09-19 00:00:00,77.1482
BBY,2018-09-18 00:00:00,77.1085
BBY,2018-09-17 00:00:00,76.4535
BBY,2018-09-14 00:00:00,77.3415
BBY,2018-09-13 00:00:00,77.5092
BBY,2018-09-12 00:00:00,77.2033
BBY,2018-09-11 00:00:00,76.5324
BBY,2018-09-10 00:00:00,76.2759
BBY,2018-09-07 00:00:00,77.1441
BBY,2018-09-06 00:00:00,78.1702
BBY,2018-09-05 00:00:00,78.0124
BBY,2018-09-04 00:00:00,79.6008
BBY,2018-08-31 00:00:00,78.4958
BBY,2018-08-30 00:00:00,76.9665
BBY,2018-08-29 00:00:00,76.5916
BBY,2018-08-28 00:00:00,76.5324
BBY,2018-08-27 00:00:00,80.5677
BBY,2018-08-24 00:00:00,80.9821
BBY,2018-08-23 00:00:00,81.4951
BBY,2018-08-22 00:00:00,79.8672
BBY,2018-08-21 00:00:00,80.3408
BBY,2018-08-20 00:00:00,78.3182
BBY,2018-08-17 00:00:00,77.4303
BBY,2018-08-16 00:00:00,75.8813
BBY,2018-08-15 00:00:00,75.3583
BBY,2018-08-14 00:00:00,77.4796
BBY,2018-08-13 00:00:00,76.0391
BBY,2018-08-10 00:00:00,77.6572
BBY,2018-08-09 00:00:00,77.6276
BBY,2018-08-08 00:00:00,76.2562
BBY,2018-08-07 00:00:00,76.2562
BBY,2018-08-06 00:00:00,75.3978
BBY,2018-08-03 00:00:00,75.0624
BBY,2018-08-02 00:00:00,74.9045
BBY,2018-08-01 00:00:00,73.8784
BBY,2018-07-31 00:00:00,74.0264
BBY,2018-07-30 00:00:00,73.4443
BBY,2018-07-27 00:00:00,73.6811
BBY,2018-07-26 00:00:00,74.9933
BBY,2018-07-25 00:00:00,74.3125
